"habitat","position","substrate","shade","fishNotes","habitatExtra","substrateExtra","signal","lon","lat","trackedTime_EST","shift","river","tagID","source","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain","totalDischarge","meanTemp","flowTime_EST"
"Pool","Left",NA,"Night","","Woody_debris","Rock,Mud",NA,-72.5050881666667,42.668164,"2024-08-07 20:01:00","night","DRY UPPER",30.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Root_bundle,Woody_debris","Rock,Mud",NA,-72.5044468333333,42.6674788333333,"2024-08-07 20:07:00","night","DRY UPPER",16,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Right",NA,"Night","","Woody_debris","Rock,Mud",NA,-72.5048573333333,42.6667576666667,"2024-08-07 20:11:00","night","DRY UPPER",54,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","","Rock,Mud",NA,-72.5059343333333,42.6684216666667,"2024-08-07 20:51:00","night","DRY UPPER",29.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","","Rock,Mud",NA,-72.5049981666667,42.6682125,"2024-08-07 20:55:00","night","DRY UPPER",30.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris","Rock,Mud",NA,-72.5045365,42.66771,"2024-08-07 21:00:00","night","DRY UPPER",16,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Right",NA,"Night","","Woody_debris,Root_bundle","Rock,Mud",NA,-72.5041483333333,42.6660591666667,"2024-08-07 21:05:00","night","DRY UPPER",54,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","","Mud",NA,-72.5045476666667,42.6618811666667,"2024-08-07 21:24:00","night","DRY UPPER",21,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Right",NA,"Night","","Woody_debris","Mud",NA,-72.5040906666667,42.6661708333333,"2024-08-07 21:51:00","night","DRY UPPER",54,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris","Rock,Mud",NA,-72.5043573333333,42.6675475,"2024-08-07 21:58:00","night","DRY UPPER",16,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris","Rock,Mud",NA,-72.5050516666667,42.668263,"2024-08-07 22:01:00","night","DRY UPPER",30.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Pool","Center",NA,"Night","","Woody_debris","Mud",NA,-72.506026,42.6684193333333,"2024-08-07 22:03:00","night","DRY UPPER",29.1,"iPad",75,"Mostly sunny/mostly clear","No rain","17:14","22:12","DRYU202408072002EST","
","20:02","Lat 42.6619051.  Lon 72.50446738",80,"Lat 42.6684551 Lon 72.5079943",80,-0.09,17.97,"2024-08-07 20:19:58"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4583091666667,42.3821068333333,"2024-08-08 07:57:00","day","BUFFAM",60,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4599566666667,42.3812395,"2024-08-08 08:06:00","day","BUFFAM",18,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4598845,42.3811995,"2024-08-08 08:08:00","day","BUFFAM",14,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"","","Woody_debris","Rock",NA,-72.4601586666667,42.3811958333333,"2024-08-08 08:16:00","day","HARRIS",20,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.79,19.86,"2024-08-08 09:31:11"
"Riffle","Center",NA,"Fully shaded","","","Pebble",NA,-72.4603953333333,42.3812916666667,"2024-08-08 08:20:00","day","AMETHYST",62,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4585548333333,42.3820495,"2024-08-08 08:29:00","day","BUFFAM",60,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Run","Center",NA,"Fully shaded","","","Sand",NA,-72.4599816666667,42.3810923333333,"2024-08-08 08:41:00","day","BUFFAM",18,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4599885,42.3813421666667,"2024-08-08 08:43:00","day","BUFFAM",14,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"","","Woody_debris","Rock",NA,-72.4602913333333,42.3812228333333,"2024-08-08 08:45:00","day","HARRIS",20,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.79,19.86,"2024-08-08 09:31:11"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4605136666667,42.3814046666667,"2024-08-08 08:48:00","day","AMETHYST",62,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Fully shaded","Possiably in rock dam.","","Rock",NA,-72.460716,42.3812778333333,"2024-08-08 09:19:00","day","AMETHYST",19,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4604541666667,42.3814035,"2024-08-08 09:24:00","day","AMETHYST",62,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Fully shaded","","Woody_debris","Rock",NA,-72.4603418333333,42.3812056666667,"2024-08-08 09:27:00","day","HARRIS",20,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.79,19.86,"2024-08-08 09:31:11"
"Riffle","Center",NA,"Fully shaded","","","Rock",NA,-72.4598373333333,42.3811925,"2024-08-08 09:30:00","day","BUFFAM",14,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","","Pebble,Rock",NA,-72.4600098333333,42.381311,"2024-08-08 09:32:00","day","BUFFAM",18,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Pool","Center",NA,"Fully shaded","","","Rock,Boulder,Pebble",NA,-72.4585426666667,42.3820815,"2024-08-08 10:24:00","day","BUFFAM",60,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Pool","Center",NA,"Fully shaded","","","Rock,Pebble",NA,-72.4599073333333,42.3811811666667,"2024-08-08 10:29:00","day","BUFFAM",18,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","","Rock,Boulder",NA,-72.4599803333333,42.3811803333333,"2024-08-08 10:29:00","day","BUFFAM",14,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","","Boulder,Rock",NA,-72.4603028333333,42.381002,"2024-08-08 10:31:00","day","HARRIS",20,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.79,19.86,"2024-08-08 09:31:11"
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.4604311666667,42.3813061666667,"2024-08-08 10:34:00","day","AMETHYST",62,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.4608765,42.3813628333333,"2024-08-08 10:36:00","day","AMETHYST",19,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Pool","Center",NA,"Mostly shaded","","","Rock,Boulder,Pebble",NA,-72.4584781666667,42.3820123333333,"2024-08-08 11:42:00","day","BUFFAM",60,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Pool","Right",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.459853,42.3813315,"2024-08-08 11:46:00","day","BUFFAM",18,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.4598606666667,42.3813818333333,"2024-08-08 11:47:00","day","BUFFAM",14,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Mostly shaded","","","Boulder,Rock",NA,-72.460177,42.3812868333333,"2024-08-08 11:48:00","day","HARRIS",20,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.79,19.86,"2024-08-08 09:31:11"
"Run","Center",NA,"Lightly shaded","","","Rock,Pebble",NA,-72.4603851666667,42.381457,"2024-08-08 11:50:00","day","AMETHYST",62,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Lightly shaded","","","Rock,Pebble",NA,-72.4608645,42.38152,"2024-08-08 11:52:00","day","AMETHYST",19,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Lightly shaded","","","Rock,Pebble,Granule",NA,-72.4608703333333,42.3814628333333,"2024-08-08 12:02:00","day","AMETHYST",19,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Lightly shaded","","","Rock,Boulder,Pebble",NA,-72.4603726666667,42.3813796666667,"2024-08-08 12:05:00","day","AMETHYST",62,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.85,18.185,NA
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.4604036666667,42.381225,"2024-08-08 12:07:00","day","HARRIS",20,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,5.79,19.86,"2024-08-08 09:31:11"
"Pool","Center",NA,"Mostly shaded","","","Rock,Pebble,Granule",NA,-72.4600855,42.381246,"2024-08-08 12:08:00","day","BUFFAM",14,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Pool","Center",NA,"Mostly shaded","","","Rock,Pebble,Granule",NA,-72.4599305,42.3812415,"2024-08-08 12:08:00","day","BUFFAM",18,"iPad",63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70,0.06,16.51,"2024-08-08 08:25:54"
"Riffle","Center",NA,"Fully shaded","","Woody_debris","Rock,Pebble",NA,-72.4586121666667,42.3821118333333,"2024-08-08 17:13:00","night","BUFFAM",60,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Center",NA,"Fully shaded","","","Rock,Boulder",NA,-72.4599256666667,42.381249,"2024-08-08 17:23:00","night","BUFFAM",14,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Left",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.459963,42.381272,"2024-08-08 17:24:00","night","BUFFAM",18,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Pool","Left",NA,"Mostly shaded","","","Rock,Boulder,Pebble",NA,-72.4601508333333,42.3812388333333,"2024-08-08 17:37:00","night","BUFFAM",62,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Pool","Center",NA,"Mostly shaded","","Woody_debris","Rock,Boulder",NA,-72.4601921666667,42.3811648333333,"2024-08-08 17:38:00","night","BUFFAM",20,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Center",NA,"Mostly shaded","","","Rock,Pebble",NA,-72.4608691666667,42.3814028333333,"2024-08-08 17:52:00","night","AMETHYST",19,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Riffle","Center",NA,"Mostly shaded","","","Rock,Boulder",NA,-72.4611128333333,42.381516,"2024-08-08 18:07:00","night","AMETHYST",19,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Run","Left",NA,"Night","","","Rock,Boulder",NA,-72.4602385,42.3813608333333,"2024-08-08 18:09:00","night","BUFFAM",62,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Pool","Left",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.4601173333333,42.3810791666667,"2024-08-08 18:11:00","night","HARRIS",20,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-4.5,20.16,"2024-08-08 19:45:08"
"Riffle","Center",NA,"Night","","","Rock,Boulder",NA,-72.460063,42.3813338333333,"2024-08-08 18:13:00","night","BUFFAM",14,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Left",NA,"Night","","","Rock,Boulder",NA,-72.4600413333333,42.3813485,"2024-08-08 18:15:00","night","BUFFAM",18,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Pool","Center",NA,"Night","","","Pebble",NA,-72.4585301666667,42.3821408333333,"2024-08-08 18:20:00","night","BUFFAM",60,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Center",NA,"Night","","","Rock,Pebble",NA,-72.4586291666667,42.3820435,"2024-08-08 18:59:00","night","BUFFAM",60,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Left",NA,"Night","","","Rock,Boulder",NA,-72.4598356666667,42.3812816666667,"2024-08-08 19:03:00","night","BUFFAM",18,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Left",NA,"Night","","","Boulder,Rock",NA,-72.4599081666667,42.3812896666667,"2024-08-08 19:04:00","night","BUFFAM",14,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Right",NA,"Night","","","Rock,Boulder",NA,-72.460362,42.3811013333333,"2024-08-08 19:09:00","night","HARRIS",20,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-4.5,20.16,"2024-08-08 19:45:08"
"Riffle","Left",NA,"Night","","","Rock,Boulder",NA,-72.460259,42.3813831666667,"2024-08-08 19:13:00","night","BUFFAM",62,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Center",NA,"Night","","","Boulder,Rock",NA,-72.4609066666667,42.3815283333333,"2024-08-08 19:16:00","night","AMETHYST",19,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Riffle","Center",NA,"Night","","","Boulder,Rock",NA,-72.4585795,42.3820455,"2024-08-08 20:03:00","night","BUFFAM",60,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Center",NA,"Night","","","Rock,Boulder",NA,-72.4599065,42.3811555,"2024-08-08 20:09:00","night","BUFFAM",18,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Center",NA,"Night","","","Rock,Boulder",NA,-72.4600166666667,42.3812253333333,"2024-08-08 20:11:00","night","BUFFAM",14,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Center",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.4604333333333,42.3814861666667,"2024-08-08 20:21:00","night","BUFFAM",62,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Center",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.4603618333333,42.3812675,"2024-08-08 20:24:00","night","HARRIS",20,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-4.5,20.16,"2024-08-08 19:45:08"
