"date","trackedTime_EST","river","shift","radioID","tempID","power","source","fishNotes","lon","lat","habitat","habitatExtra","position","substrate","substrateExtra","shade","airTemp","cloud","precip","totalDischarge","flowTime_EST","startTime_EST","endTime_EST","streamNotes","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain","isoID","isoTime_EST","length","weight","sex","type","geneticSam","blood","section","collectionNotes","trackedTime_EST.receiver"
2024-06-25,2024-06-25 17:55:00,"DRY UPPER","night",55,0,NA,"iPad",NA,-72.5046433333333,42.6675936666667,"Pool","Root_bundle","Right","Mud",NA,"Mostly shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 17:58:00,"DRY UPPER","night",16,323,NA,"iPad",NA,-72.5046163333333,42.6676306666667,"Pool","Root_bundle","Right","Pebble",NA,"Mostly shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:05:00,"DRY UPPER","night",53,0,187,"iPad",NA,-72.5045455,42.6677091666667,"Pool","Root_bundle","Right","Mud",NA,"Mostly shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:11:00,"DRY UPPER","night",21,0,NA,"iPad",NA,-72.505115,42.6670776666667,"Pool",NA,"Right","Rock",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:12:00,"DRY UPPER","night",25,0,NA,"iPad",NA,-72.5050626666667,42.6671403333333,"Pool",NA,"Right","Rock",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:14:00,"DRY UPPER","night",24,319,NA,"iPad",NA,-72.5051245,42.6670728333333,"Pool",NA,"Right","Rock",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:16:00,"DRY UPPER","night",54,328,NA,"iPad",NA,-72.5049981666667,42.6668766666667,"Pool","Woody_debris","Left","Mud",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:26:00,"DRY UPPER","night",48,0,NA,"iPad",NA,-72.5048925,42.6667785,"Pool","Woody_debris","Center","Mud",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:35:00,"DRY UPPER","night",23,322,NA,"iPad",NA,-72.5040995,42.6660508333333,"Pool","Woody_debris","Right","Mud",NA,"Mostly shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:36:00,"DRY UPPER","night",42,325,NA,"iPad",NA,-72.5041043333333,42.6660568333333,"Pool","Woody_debris","Right","Mud",NA,"Mostly shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:36:00,"DRY UPPER","night",49,324,NA,"iPad",NA,-72.504125,42.6660211666667,"Pool","Woody_debris","Right","Mud",NA,NA,82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:56:00,"DRY UPPER","night",16,323,NA,"iPad",NA,-72.5046685,42.6678166666667,"Pool","Woody_debris","Right","Mud",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:57:00,"DRY UPPER","night",53,0,NA,"iPad",NA,-72.5045933333333,42.667711,"Pool","Woody_debris","Right","Mud",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 18:58:00,"DRY UPPER","night",55,0,NA,"iPad",NA,-72.5045466666667,42.6674671666667,"Pool","Woody_debris","Center","Mud",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:03:00,"DRY UPPER","night",22,320,NA,"iPad",NA,-72.5044548333333,42.6678436666667,"Pool","Woody_debris,Root_bundle","Left","Mud",NA,"Fully shaded",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:11:00,"DRY UPPER","night",24,319,NA,"iPad",NA,-72.5049118333333,42.6670281666667,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:12:00,"DRY UPPER","night",21,0,NA,"iPad",NA,-72.5049728333333,42.6670315,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:14:00,"DRY UPPER","night",25,0,NA,"iPad",NA,-72.5050465,42.667114,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:16:00,"DRY UPPER","night",54,328,NA,"iPad",NA,-72.5048656666667,42.6669416666667,"Pool","Woody_debris,Root_bundle","Left","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:17:00,"DRY UPPER","night",48,0,NA,"iPad",NA,-72.5048765,42.6667735,"Pool","Woody_debris","Center","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:23:00,"DRY UPPER","night",23,322,NA,"iPad",NA,-72.504164,42.666012,"Pool","Woody_debris","Right","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:24:00,"DRY UPPER","night",42,325,NA,"iPad",NA,-72.504089,42.6660443333333,"Pool","Woody_debris","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 19:25:00,"DRY UPPER","night",49,324,NA,"iPad",NA,-72.5041113333333,42.6660496666667,"Pool","Woody_debris","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:07:00,"DRY UPPER","night",22,320,NA,"iPad",NA,-72.5044093333333,42.6677385,"Pool",NA,"Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:09:00,"DRY UPPER","night",55,0,NA,"iPad",NA,-72.5045361666667,42.6675793333333,"Pool","Woody_debris","Left","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:16:00,"DRY UPPER","night",53,0,NA,"iPad",NA,-72.5044628333333,42.6675716666667,"Pool","Woody_debris","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:21:00,"DRY UPPER","night",16,323,NA,"iPad",NA,-72.5044038333333,42.6676356666667,"Pool","Woody_debris","Right","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:27:00,"DRY UPPER","night",25,0,NA,"iPad",NA,-72.5050063333333,42.6669755,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:32:00,"DRY UPPER","night",21,0,NA,"iPad",NA,-72.5050865,42.6671475,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:38:00,"DRY UPPER","night",24,319,NA,"iPad",NA,-72.5050925,42.6671683333333,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:42:00,"DRY UPPER","night",54,328,NA,"iPad",NA,-72.5049375,42.6669571666667,"Pool","Woody_debris,Root_bundle","Left","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:49:00,"DRY UPPER","night",48,0,NA,"iPad",NA,-72.5047823333333,42.6666778333333,"Pool","Woody_debris","Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:56:00,"DRY UPPER","night",23,322,NA,"iPad",NA,-72.5041198333333,42.6660198333333,"Pool","Woody_debris,Root_bundle","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 20:57:00,"DRY UPPER","night",42,325,NA,"iPad",NA,-72.5040663333333,42.6660251666667,"Pool","Woody_debris","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:01:00,"DRY UPPER","night",49,324,NA,"iPad",NA,-72.5040813333333,42.6660106666667,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:33:00,"DRY UPPER","night",22,320,NA,"iPad",NA,-72.5043133333333,42.6676101666667,"Pool",NA,"Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:39:00,"DRY UPPER","night",16,323,NA,"iPad",NA,-72.5045796666667,42.6676543333333,"Pool","Woody_debris","Right","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:40:00,"DRY UPPER","night",53,0,NA,"iPad",NA,-72.5044716666667,42.6675461666667,"Pool","Woody_debris","Right","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:42:00,"DRY UPPER","night",55,0,NA,"iPad",NA,-72.5045363333333,42.6676453333333,"Pool","Woody_debris","Center","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:46:00,"DRY UPPER","night",24,319,NA,"iPad",NA,-72.50515,42.6670513333333,"Pool",NA,"Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:49:00,"DRY UPPER","night",21,0,NA,"iPad",NA,-72.5050641666667,42.666976,"Run","Woody_debris,Undercut_bank","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:50:00,"DRY UPPER","night",25,0,NA,"iPad",NA,-72.505005,42.666972,"Run","Woody_debris,Undercut_bank","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:53:00,"DRY UPPER","night",54,328,NA,"iPad",NA,-72.5051028333333,42.6668833333333,"Pool","Woody_debris","Left","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 21:58:00,"DRY UPPER","night",48,0,NA,"iPad",NA,-72.5048785,42.6667095,"Pool","Woody_debris","Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:03:00,"DRY UPPER","night",42,325,NA,"iPad",NA,-72.50407,42.6660173333333,"Riffle","Woody_debris","Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:04:00,"DRY UPPER","night",23,322,NA,"iPad",NA,-72.5041536666667,42.6659905,"Riffle","Woody_debris","Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:06:00,"DRY UPPER","night",49,324,NA,"iPad",NA,-72.503971,42.6660838333333,"Pool",NA,"Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:18:00,"DRY UPPER","night",22,320,NA,"iPad",NA,-72.5043985,42.667595,"Pool","Undercut_bank","Left","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:20:00,"DRY UPPER","night",16,323,NA,"iPad",NA,-72.5045261666667,42.6677008333333,"Pool","Woody_debris","Right","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:25:00,"DRY UPPER","night",55,0,NA,"iPad",NA,-72.5044086666667,42.6676766666667,"Pool","Woody_debris","Center","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:27:00,"DRY UPPER","night",53,0,NA,"iPad",NA,-72.5045903333333,42.667608,"Pool","Woody_debris","Right","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:32:00,"DRY UPPER","night",25,0,NA,"iPad",NA,-72.505052,42.6670396666667,"Pool","Undercut_bank","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:34:00,"DRY UPPER","night",21,0,NA,"iPad",NA,-72.5050286666667,42.667007,"Run",NA,"Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:36:00,"DRY UPPER","night",24,319,NA,"iPad",NA,-72.5049478333333,42.6670096666667,"Run","Undercut_bank","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:39:00,"DRY UPPER","night",54,328,NA,"iPad",NA,-72.5051285,42.6668481666667,"Pool","Woody_debris","Left","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:43:00,"DRY UPPER","night",48,0,NA,"iPad",NA,-72.5049048333333,42.6667555,"Pool","Woody_debris","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:49:00,"DRY UPPER","night",42,325,NA,"iPad",NA,-72.5041353333333,42.6659946666667,"Riffle","Woody_debris","Center","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:50:00,"DRY UPPER","night",23,322,NA,"iPad",NA,-72.5041766666667,42.665948,"Pool","Woody_debris","Right","Rock",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-25,2024-06-25 22:54:00,"DRY UPPER","night",49,324,NA,"iPad",NA,-72.5040078333333,42.6661805,"Pool",NA,"Center","Mud",NA,"Night",82,"Cloudy","No rain",0.57,"2024-06-25 19:19:38","17:21","23:05",NA,"Lat: 42.665107 long: 72.5031943 W",75,"Lat: 42.6683114 degrees N Long: 72.5066514 degrees W",85,"DRYU202406251745EST","17:45",NA,NA,NA,NA,NA,NA,NA,NA,NA
